Application,Name,Type,sourceLanguage,mainDirectory,subDirectory,fileName,fileExtension,JavaComments,CCType,Scope,NewProgramName,FunctionalArea,JavaClass,comments
GROUP,S7540SCR,CPY,,DIARY,CPY,S7540SCR,CPY,,SRC,,,DBCHDRY,,
GROUP,S7541,DSPF,,DIARY,EDDS,S7541,DSPF,,,,,DBCHDRY,,
GROUP,S7541SCR,CPY,,DIARY,CPY,S7541SCR,CPY,,SRC,,,DBCHDRY,,
GROUP,S7542,DSPF,,DIARY,EDDS,S7542,DSPF,,,,,DBCHDRY,,
GROUP,S7542SCR,CPY,,DIARY,CPY,S7542SCR,CPY,,SRC,,,DBCHDRY,,
GROUP,S7543,DSPF,,DIARY,EDDS,S7543,DSPF,,,,,DBCHDRY,,
GROUP,S7543SCR,CPY,,DIARY,CPY,S7543SCR,CPY,,SRC,,,DBCHDRY,,
GROUP,S7544,DSPF,,DIARY,EDDS,S7544,DSPF,,,,,DBCHDRY,,
GROUP,S7544SCR,CPY,,DIARY,CPY,S7544SCR,CPY,,SRC,,,DBCHDRY,,
GROUP,S7545,DSPF,,DIARY,EDDS,S7545,DSPF,,,,,DBCHDRY,,
GROUP,S7545SCR,CPY,,DIARY,CPY,S7545SCR,CPY,,SRC,,,DBCHDRY,,
GROUP,S7546,DSPF,,DIARY,EDDS,S7546,DSPF,,,,,DBCHDRY,,
GROUP,S7546SCR,CPY,,DIARY,CPY,S7546SCR,CPY,,SRC,,,DBCHDRY,,
GROUP,S7547,DSPF,,DIARY,EDDS,S7547,DSPF,,,,,DBCHDRY,,
GROUP,S7547SCR,CPY,,DIARY,CPY,S7547SCR,CPY,,SRC,,,DBCHDRY,,
GROUP,S7548,DSPF,,DIARY,EDDS,S7548,DSPF,,,,,DBCHDRY,,
GROUP,S7548SCR,CPY,,DIARY,CPY,S7548SCR,CPY,,SRC,,,DBCHDRY,,
GROUP,S7549,DSPF,,DIARY,EDDS,S7549,DSPF,,,,,DBCHDRY,,
GROUP,S7549SCR,CPY,,DIARY,CPY,S7549SCR,CPY,,SRC,,,DBCHDRY,,
GROUP,S7552,DSPF,,DIARY,EDDS,S7552,DSPF,,,,,DBCHDRY,,
GROUP,S7552SCR,CPY,,DIARY,CPY,S7552SCR,CPY,,SRC,,,DBCHDRY,,
GROUP,SFCDRYSEC,CLP,,DIARY,CLP,SFCDRYSEC,CLP,,SRC,,,DBCHDRY,,
GROUP,SLCKDRY,LF,,DIARY,,SLCKDRY,xls,,,,,DBCHDRY,,
GROUP,SLCKDRYKEY,CPY,,DIARY,CPY,SLCKDRYKEY,CPY,,SRC,,,DBCHDRY,,
GROUP,SLCKDRYSKM,CPY,,DIARY,CPY,SLCKDRYSKM,CPY,,SRC,,,DBCHDRY,,
GROUP,STARTCTL,CLP,,DIARY,CLP,STARTCTL,CLP,,SRC,,,DBCHDRY,,
GROUP,STARTTRD,CLP,,DIARY,CLP,STARTTRD,CLP,,SRC,O,,DBCHDRY,,
GROUP,STARTTRDT,CLP,,DIARY,CLP,STARTTRDT,CLP,,SRC,O,,DBCHDRY,,
GROUP,STRDRYCTL,CMD,,DIARY,CMD,STRDRYCTL,CMD,,SRC,,,DBCHDRY,,
GROUP,STRDRYCTLC,CLP,,DIARY,CLP,STRDRYCTLC,CLP,,SRC,,,DBCHDRY,,
GROUP,STRDRYPRT,CMD,,DIARY,CMD,STRDRYPRT,CMD,,SRC,,,DBCHDRY,,
GROUP,STRDRYPRTC,CLP,,DIARY,CLP,STRDRYPRTC,CLP,,SRC,,,DBCHDRY,,
GROUP,STRDRYSYS,CMD,,DIARY,CMD,STRDRYSYS,CMD,,SRC,,,DBCHDRY,,
GROUP,STRDRYSYSC,CLP,,DIARY,CLP,STRDRYSYSC,CLP,,SRC,,,DBCHDRY,,
GROUP,STRDRYTRD,CMD,,DIARY,CMD,STRDRYTRD,CMD,,SRC,,,DBCHDRY,,
GROUP,STRDRYTRDC,CLP,,DIARY,CLP,STRDRYTRDC,CLP,,SRC,,,DBCHDRY,,
GROUP,T7500PT,CBL,,DIARY,CBL,T7500PT,CBL,,SRC,,,DBCHDRY,,
GROUP,T7500REC,CPY,,DIARY,CPY,T7500REC,CPY,,SRC,,,DBCHDRY,,
GROUP,T7501PT,CBL,,DIARY,CBL,T7501PT,CBL,,SRC,,,DBCHDRY,,
GROUP,T7501REC,CPY,,DIARY,CPY,T7501REC,CPY,,SRC,,,DBCHDRY,,
GROUP,T7502PT,CBL,,DIARY,CBL,T7502PT,CBL,,SRC,,,DBCHDRY,,
GROUP,T7502REC,CPY,,DIARY,CPY,T7502REC,CPY,,SRC,,,DBCHDRY,,
GROUP,T7503PT,CBL,,DIARY,CBL,T7503PT,CBL,,SRC,,,DBCHDRY,,
GROUP,T7503REC,CPY,,DIARY,CPY,T7503REC,CPY,,SRC,,,DBCHDRY,,
GROUP,T7505PT,CBL,,DIARY,CBL,T7505PT,CBL,,SRC,,,DBCHDRY,,
GROUP,T7505REC,CPY,,DIARY,CPY,T7505REC,CPY,,SRC,,,DBCHDRY,,
GROUP,T7506PT,CBL,,DIARY,CBL,T7506PT,CBL,,SRC,,,DBCHDRY,,
GROUP,T7506REC,CPY,,DIARY,CPY,T7506REC,CPY,,SRC,,,DBCHDRY,,
GROUP,T7507PT,CBL,,DIARY,CBL,T7507PT,CBL,,SRC,,,DBCHDRY,,
GROUP,T7507REC,CPY,,DIARY,CPY,T7507REC,CPY,,SRC,,,DBCHDRY,,
GROUP,T7508PT,CBL,,DIARY,CBL,T7508PT,CBL,,SRC,,,DBCHDRY,,
GROUP,T7508REC,CPY,,DIARY,CPY,T7508REC,CPY,,SRC,,,DBCHDRY,,
GROUP,T7509PT,CBL,,DIARY,CBL,T7509PT,CBL,,SRC,,,DBCHDRY,,
GROUP,T7509REC,CPY,,DIARY,CPY,T7509REC,CPY,,SRC,,,DBCHDRY,,
GROUP,T7510PT,CBL,,DIARY,CBL,T7510PT,CBL,,SRC,,,DBCHDRY,,
GROUP,T7510REC,CPY,,DIARY,CPY,T7510REC,CPY,,SRC,,,DBCHDRY,,
GROUP,T7511PT,CBL,,DIARY,CBL,T7511PT,CBL,,SRC,,,DBCHDRY,,
GROUP,T7511REC,CPY,,DIARY,CPY,T7511REC,CPY,,SRC,,,DBCHDRY,,
GROUP,SLOG,LF,,E,,SLOG,xls,,,O,,EOSPENG,,
GROUP,SLOGPF,PF,,E,,SLOGPF,xls,,PF,O,,EOSPENG,,
GROUP,ACMDESC,CBL,,FSU,CBL,ACMDESC,CBL,,,,,FSUBGEN,,
GROUP,ACTMPST,CBL,,FSU,CBL,ACTMPST,CBL,,,,,FSDSMNT,,
GROUP,ACTSWCH,CBL,,FSU,CBL,ACTSWCH,CBL,,,,,FXXXXXX,,
GROUP,ACUMPST,CBL,,FSU,CBL,ACUMPST,CBL,,,,,FSDSMNT,,
GROUP,ADDACMV,CBL,,FSU,CBL,ADDACMV,CBL,,,,,FSUBGEN,,
GROUP,ADDRTRN,CBL,,FSU,CBL,ADDRTRN,CBL,,,,,FSULREC,,
GROUP,ADDZTRN,CBL,,FSU,CBL,ADDZTRN,CBL,,,,,FGELUPD,,
GROUP,AGCNQUP,CBL,,FSU,CBL,AGCNQUP,CBL,,,,,FENQMIS,,
GROUP,AGEXP,CBL,,FSU,CBL,AGEXP,CBL,,,,,FXXXXXX,,
GROUP,AGP,CBL,,FSU,CBL,AGP,CBL,,,O,,FWEBENQ,,
GROUP,AGPWEBENQX,CBL,,FSU,CBL,AGPWEBENQX,CBL,,,O,,FWEBENQ,,
GROUP,AGW,CBL,,FSU,CBL,AGW,CBL,,,O,,FWEBENQ,,
GROUP,ALOCNO,CBL,,FSU,CBL,ALOCNO,CBL,,,,,FXXXXXX,,
GROUP,AMLCHK,CBL,,FSU,CBL,AMLCHK,CBL,,,,,FCLTMNT,,
GROUP,AMOUNTX,CBL,,FSU,CBL,AMOUNTX,CBL,,,,,FXXXXXX,,
GROUP,ARCACMV1,CBL,,FSU,CBL,ARCACMV1,CBL,,,O,,FXXXXXX,,
GROUP,ARCALL,CBL,,FSU,CBL,ARCALL,CBL,,,O,,FARCHIV,,
GROUP,ARCBEXT,CBL,,FSU,CBL,ARCBEXT,CBL,,,O,,FARCHIV,,
GROUP,ARCCHDR,CBL,,FSU,CBL,ARCCHDR,CBL,,,O,,FARCHIV,,
GROUP,ARCCLRR,CBL,,FSU,CBL,ARCCLRR,CBL,,,O,,FARCHIV,,
GROUP,ARCDDDE,CBL,,FSU,CBL,ARCDDDE,CBL,,,O,,FARCHIV,,
GROUP,ARCDRV01,CBL,,FSU,CBL,ARCDRV01,CBL,,,O,,FXXXXXX,,
GROUP,ARCDRVF01,CBL,,FSU,CBL,ARCDRVF01,CBL,,,O,,FARCHIV,,
GROUP,ARCDSHN,CBL,,FSU,CBL,ARCDSHN,CBL,,,O,,FARCHIV,,
GROUP,ARCENTITY,CBL,,FSU,CBL,ARCENTITY,CBL,,,O,,FARCHIV,,
GROUP,ARCFINTRN,CBL,,FSU,CBL,ARCFINTRN,CBL,,,O,,FARCHIV,,
GROUP,ARCFTRNX,CBL,,FSU,CBL,ARCFTRNX,CBL,,,O,,FARCHIV,,
GROUP,ARCPREP1,CBL,,FSU,CBL,ARCPREP1,CBL,,,O,,FARCHIV,,
GROUP,ARCPTRN,CBL,,FSU,CBL,ARCPTRN,CBL,,,O,,FARCHIV,,
GROUP,ARCSTMTPF,CBL,,FSU,CBL,ARCSTMTPF,CBL,,,O,,FARCHIV,,
GROUP,AUT,CBL,,FSU,CBL,AUT,CBL,,,O,,FGRAFIC,,
GROUP,B2000,CBL,,FSU,CBL,B2000,CBL,,,O,,FARCHIV,,
GROUP,B2006,CBL,,FSU,CBL,B2006,CBL,,,,,FDDBEXT,,
GROUP,B2028,CBL,,FSU,CBL,B2028,CBL,,,,,FFSUAGT,,
GROUP,B2029,CBL,,FSU,CBL,B2029,CBL,,,,,FXXXXXX,,
GROUP,B2030,CBL,,FSU,CBL,B2030,CBL,,,,,FFSUAGT,,
GROUP,B2064,CBL,,FSU,CBL,B2064,CBL,,,,,FCSHREP,,
GROUP,B2065,CBL,,FSU,CBL,B2065,CBL,,,,,FCSHREC,,
GROUP,B2077,CBL,,FSU,CBL,B2077,CBL,,,,,FCLTMNT,,
GROUP,B2105UPAG,CBL,,FSU,CBL,B2105UPAG,CBL,,,,,FPAYBCH,,
GROUP,B2105UPCH,CBL,,FSU,CBL,B2105UPCH,CBL,,,,,FPAYBCH,,
GROUP,B2105UPCM,CBL,,FSU,CBL,B2105UPCM,CBL,,,,,FPAYBCH,,
GROUP,B2105UPFG,CBL,,FSU,CBL,B2105UPFG,CBL,,,,,FPAYBCH,,
GROUP,B2105UPGL,CBL,,FSU,CBL,B2105UPGL,CBL,,,,,FPAYBCH,,
GROUP,B2105UPGP,CBL,,FSU,CBL,B2105UPGP,CBL,,,,,FPAYBCH,,
GROUP,B2105UPLA,CBL,,FSU,CBL,B2105UPLA,CBL,,,,,FPAYBCH,,
GROUP,B2105UPLP,CBL,,FSU,CBL,B2105UPLP,CBL,,,,,FPAYBCH,,
GROUP,B2105UPRA,CBL,,FSU,CBL,B2105UPRA,CBL,,,,,FPAYBCH,,
GROUP,B2105UPRI,CBL,,FSU,CBL,B2105UPRI,CBL,,,,,FPAYBCH,,
GROUP,B2108,CBL,,FSU,CBL,B2108,CBL,,,,,FGELREP,,
GROUP,B2122,CBL,,FSU,CBL,B2122,CBL,,,,,FXXXXXX,,
GROUP,B2123,CBL,,FSU,CBL,B2123,CBL,,,,,FGELREP,,
GROUP,B2124,CBL,,FSU,CBL,B2124,CBL,,,,,FXXXXXX,,
GROUP,B2126,CBL,,FSU,CBL,B2126,CBL,,,,,FPAYBCH,,
GROUP,B2127,CBL,,FSU,CBL,B2127,CBL,,,,,FSULPAY,,
GROUP,B2136,CBL,,FSU,CBL,B2136,CBL,,,,,FXXXXXX,,
GROUP,B2138,CBL,,FSU,CBL,B2138,CBL,,,,,FXXXXXX,,
GROUP,B2139,CBL,,FSU,CBL,B2139,CBL,,,,,FXXXXXX,,
GROUP,B2148,CBL,,FSU,CBL,B2148,CBL,,,,,FXXXXXX,,
GROUP,B2150,CBL,,FSU,CBL,B2150,CBL,,,,,FXXXXXX,,
GROUP,B2155,CBL,,FSU,CBL,B2155,CBL,,,,,FXXXXXX,,
GROUP,B2199,CBL,,FSU,CBL,B2199,CBL,,,,,FPAYBCH,,
GROUP,B2203,CBL,,FSU,CBL,B2203,CBL,,,,,FPAYREP,,
GROUP,B2216,CBL,,FSU,CBL,B2216,CBL,,,,,FXXXXXX,,
GROUP,B2224,CBL,,FSU,CBL,B2224,CBL,,,,,FSDSMNT,,
GROUP,B2225,CBL,,FSU,CBL,B2225,CBL,,,,,FSDSREP,,
GROUP,B2226,CBL,,FSU,CBL,B2226,CBL,,,,,FSDSREP,,
GROUP,B2251,CBL,,FSU,CBL,B2251,CBL,,,O,,FXXXXXX,,
GROUP,B2252,CBL,,FSU,CBL,B2252,CBL,,,,,FXXXXXX,,
GROUP,B2283,CBL,,FSU,CBL,B2283,CBL,,,,,FXXXXXX,,
GROUP,B2327,CBL,,FSU,CBL,B2327,CBL,,,,,FDEBPRO,,
GROUP,B2329,CBL,,FSU,CBL,B2329,CBL,,,,,FDEBPRO,,
GROUP,B2336,CBL,,FSU,CBL,B2336,CBL,,,,,FDEBREP,,
GROUP,B2343,CBL,,FSU,CBL,B2343,CBL,,,,,FDEBREP,,
GROUP,B2407,CBL,,FSU,CBL,B2407,CBL,,,O,,FSUBGEN,,
GROUP,B2415,CBL,,FSU,CBL,B2415,CBL,,,,,FXXXXXX,,
GROUP,B2426,CBL,,FSU,CBL,B2426,CBL,,,,,FXXXXXX,,
GROUP,B2427,CBL,,FSU,CBL,B2427,CBL,,,,,FXXXXXX,,
GROUP,B2428,CBL,,FSU,CBL,B2428,CBL,,,,,FXXXXXX,,
GROUP,B2429,CBL,,FSU,CBL,B2429,CBL,,,,,FXXXXXX,,
GROUP,B2430,CBL,,FSU,CBL,B2430,CBL,,,,,FXXXXXX,,
GROUP,B2430RP,CBL,,FSU,CBL,B2430RP,CBL,,,,,FXXXXXX,,
GROUP,B2431,CBL,,FSU,CBL,B2431,CBL,,,,,FXXXXXX,,
GROUP,B2432,CBL,,FSU,CBL,B2432,CBL,,,O,,FXXXXXX,,
GROUP,B2433,CBL,,FSU,CBL,B2433,CBL,,,O,,FDATCAL,,
GROUP,B2486,CBL,,FSU,CBL,B2486,CBL,,,,,FCSHREP,,
GROUP,B2498,CBL,,FSU,CBL,B2498,CBL,,,,,FDDBEXT,,
GROUP,B2499,CBL,,FSU,CBL,B2499,CBL,,,,,FDDBBTC,,
GROUP,B2507,CBL,,FSU,CBL,B2507,CBL,,,,,FXXXXXX,,
GROUP,B2510,CBL,,FSU,CBL,B2510,CBL,,,,,FPAYREP,,
GROUP,B2539,CBL,,FSU,CBL,B2539,CBL,,,O,,FXXXXXX,,
GROUP,B2540,CBL,,FSU,CBL,B2540,CBL,,,O,,FXXXXXX,,
GROUP,B2541,CBL,,FSU,CBL,B2541,CBL,,,O,,FXXXXXX,,
GROUP,B2542,CBL,,FSU,CBL,B2542,CBL,,,,,FXXXXXX,,
GROUP,B2605,CBL,,FSU,CBL,B2605,CBL,,,,,FXXXXXX,,
GROUP,B2607,CBL,,FSU,CBL,B2607,CBL,,,,,FPAYREP,,
GROUP,B2609,CBL,,FSU,CBL,B2609,CBL,,,,,FGELYER,,
GROUP,B2614,CBL,,FSU,CBL,B2614,CBL,,,,,FSUBGEN,,
GROUP,B2616,CBL,,FSU,CBL,B2616,CBL,,,,,FXXXXXX,,
GROUP,B2650,CBL,,FSU,CBL,B2650,CBL,,,,,FPRTXML,,
GROUP,B2651,CBL,,FSU,CBL,B2651,CBL,,,,,FPRTXML,,
GROUP,B2705,CBL,,FSU,CBL,B2705,CBL,,,,,FBCHMED,,
GROUP,B2804,CBL,,FSU,CBL,B2804,CBL,,,,,FGRPSTM,,
GROUP,B2814,CBL,,FSU,CBL,B2814,CBL,,,,,FGRPMNT,,
GROUP,B3286,CBL,,FSU,CBL,B3286,CBL,,,,,FBCHMED,,
GROUP,B3288,CBL,,FSU,CBL,B3288,CBL,,,,,FDDBEXT,,
GROUP,B3288AXHK,CBL,,FSU,CBL,B3288AXHK,CBL,,,,,FDDBEXT,,
GROUP,B3288BA,CBL,,FSU,CBL,B3288BA,CBL,,,O,,FDDBEXT,,
GROUP,B3288CTBK,CBL,,FSU,CBL,B3288CTBK,CBL,,,,,FDDBBTC,,
GROUP,B3288SI,CBL,,FSU,CBL,B3288SI,CBL,,,O,,FDDBEXT,,
GROUP,B3289,CBL,,FSU,CBL,B3289,CBL,,,,,FDDBBTC,,
GROUP,B3289AXHK,CBL,,FSU,CBL,B3289AXHK,CBL,,,,,FSUBGEN,,
GROUP,B3290,CBL,,FSU,CBL,B3290,CBL,,,,,FDDBBTC,,
GROUP,B3291,CBL,,FSU,CBL,B3291,CBL,,,,,FDDBBTC,,
GROUP,B3332,CBL,,FSU,CBL,B3332,CBL,,,O,,FARCHIV,,
GROUP,B3333,CBL,,FSU,CBL,B3333,CBL,,,O,,FARCHIV,,
GROUP,B3334,CBL,,FSU,CBL,B3334,CBL,,,O,,FARCHIV,,
GROUP,B3335,CBL,,FSU,CBL,B3335,CBL,,,O,,FARCHIV,,
GROUP,B3336,CBL,,FSU,CBL,B3336,CBL,,,O,,FARCHIV,,
GROUP,B3337,CBL,,FSU,CBL,B3337,CBL,,,O,,FARCHIV,,
GROUP,B3338,CBL,,FSU,CBL,B3338,CBL,,,O,,FARCHIV,,
GROUP,B3339,CBL,,FSU,CBL,B3339,CBL,,,O,,FARCHIV,,
GROUP,B3610,CBL,,FSU,CBL,B3610,CBL,,,,,FGELUPD,,
GROUP,B3610G,CBL,,FSU,CBL,B3610G,CBL,,,,,FGELUPD,,
GROUP,B3611,CBL,,FSU,CBL,B3611,CBL,,,,,FGELUPD,,
GROUP,B3612,CBL,,FSU,CBL,B3612,CBL,,,,,FGELUPD,,
GROUP,B3614,CBL,,FSU,CBL,B3614,CBL,,,,,FGELAUD,,
GROUP,B3615,CBL,,FSU,CBL,B3615,CBL,,,,,FGELAUD,,
GROUP,B3616,CBL,,FSU,CBL,B3616,CBL,,,,,FGELERN,,
GROUP,B3617,CBL,,FSU,CBL,B3617,CBL,,,,,FGELERN,,
GROUP,B3617RP,CBL,,FSU,CBL,B3617RP,CBL,,,,,FGELERN,,
GROUP,B3618,CBL,,FSU,CBL,B3618,CBL,,,,,FGELERN,,
GROUP,B3710,CBL,,FSU,CBL,B3710,CBL,,,,,FNTPMNT,,
GROUP,B3711,CBL,,FSU,CBL,B3711,CBL,,,,,FNTPMNT,,
GROUP,B3720,CBL,,FSU,CBL,B3720,CBL,,,,,FCLTBBM,,
GROUP,B3721,CBL,,FSU,CBL,B3721,CBL,,,,,FSUBGEN,,
GROUP,B3722,CBL,,FSU,CBL,B3722,CBL,,,,,FSUBGEN,,
GROUP,B3723,CBL,,FSU,CBL,B3723,CBL,,,,,FSECALM,,
GROUP,B3743,CBL,,FSU,CBL,B3743,CBL,,,,,FSUBGEN,,
GROUP,B3744,CBL,,FSU,CBL,B3744,CBL,,,,,FSUBGEN,,
GROUP,B4183,CBL,,FSU,CBL,B4183,CBL,,,,,FGELERN,,
GROUP,B4185,CBL,,FSU,CBL,B4185,CBL,,,,,FGELERN,,
GROUP,B4230,CBL,,FSU,CBL,B4230,CBL,,,,,FSDSREP,,
GROUP,B8400,CBL,,FSU,CBL,B8400,CBL,,,,,FXXXXXX,,
GROUP,B8401,CBL,,FSU,CBL,B8401,CBL,,,,,FXXXXXX,,
GROUP,B8404,CBL,,FSU,CBL,B8404,CBL,,,,,FDDBDHN,,
GROUP,B8405,CBL,,FSU,CBL,B8405,CBL,,,,,FXXXXXX,,
GROUP,BACSLABEL,CBL,,FSU,CBL,BACSLABEL,CBL,,,,,FDDBEXT,,
GROUP,BACWD,CBL,,FSU,CBL,BACWD,CBL,,,,,FXXXXXX,,
GROUP,BAPPV,CBL,,FSU,CBL,BAPPV,CBL,,,O,,FXXXXXX,,
GROUP,BH541,CBL,,FSU,CBL,BH541,CBL,,,,,FSULPA1,,
GROUP,BH544,CBL,,FSU,CBL,BH544,CBL,,,,,FSULPA1,,
GROUP,BILLEXT,CBL,,FSU,CBL,BILLEXT,CBL,,,,,FXXXXXX,,
GROUP,BILLIN,CBL,,FSU,CBL,BILLIN,CBL,,,O,,FBILMSC,,
GROUP,BILLNXT,CBL,,FSU,CBL,BILLNXT,CBL,,,,,FXXXXXX,,
GROUP,BILLOUT,CBL,,FSU,CBL,BILLOUT,CBL,,,O,,FBILMSC,,
GROUP,BILLREQ1,CBL,,FSU,CBL,BILLREQ1,CBL,,,,,FDDBMNT,,
GROUP,BKTPFMT,CBL,,FSU,CBL,BKTPFMT,CBL,,,,,FBTPFMT,,
GROUP,BLCAUTH,CBL,,FSU,CBL,BLCAUTH,CBL,,,,,FSULPAY,,
GROUP,BLDENRL,CBL,,FSU,CBL,BLDENRL,CBL,,,,,FSECALM,,
GROUP,BN409,CBL,,FSU,CBL,BN409,CBL,,,,,FGVTUPR,,
GROUP,BN410,CBL,,FSU,CBL,BN410,CBL,,,,,FGVTUPR,,
GROUP,BN829,CBL,,FSU,CBL,BN829,CBL,,,,,FGVTUPR,,
GROUP,BN830,CBL,,FSU,CBL,BN830,CBL,,,,,FGVTUPR,,
GROUP,BN831,CBL,,FSU,CBL,BN831,CBL,,,,,FGVTUPR,,
GROUP,BNKDESC,CBL,,FSU,CBL,BNKDESC,CBL,,,,,FXXXXXX,,
GROUP,BNKPROD,CBL,,FSU,CBL,BNKPROD,CBL,,,,,FBTPFMT,,
GROUP,BODEBUG,CBL,,FSU,CBL,BODEBUG,CBL,,,O,,FDEVCSA,,
GROUP,BOERMOD,CBL,,FSU,CBL,BOERMOD,CBL,,,,,FDEVCSA,,
GROUP,BOHJAVA,CBL,,FSU,CBL,BOHJAVA,CBL,,,O,,FDEVCSA,,
GROUP,BOHMQBOH,CBL,,FSU,CBL,BOHMQBOH,CBL,,,O,,FDEVCSA,,
GROUP,BOHMQERR,CBL,,FSU,CBL,BOHMQERR,CBL,,,O,,FDEVCSA,,
GROUP,BOHMQMON,CBL,,FSU,CBL,BOHMQMON,CBL,,,O,,FDEVCSA,,
GROUP,BOHMQQMON,CBL,,FSU,CBL,BOHMQQMON,CBL,,,O,,FDEVCSA,,
GROUP,BOHVM,CBL,,FSU,CBL,BOHVM,CBL,,,O,,FDEVCSA,,
GROUP,BOHVMJ,CBL,,FSU,CBL,BOHVMJ,CBL,,,O,,FDEVCSA,,
GROUP,BOHVMTCPIP,CBL,,FSU,CBL,BOHVMTCPIP,CBL,,,O,,FDEVCSA,,
GROUP,BP152,CBL,,FSU,CBL,BP152,CBL,,,,,FSDSMNT,,
GROUP,BP153,CBL,,FSU,CBL,BP153,CBL,,,,,FSDSMNT,,
GROUP,BR205,CBL,,FSU,CBL,BR205,CBL,,,,,FXXXXXX,,
GROUP,BR20Y,CBL,,FSU,CBL,BR20Y,CBL,,,,,FXXXXXX,,
GROUP,BR210,CBL,,FSU,CBL,BR210,CBL,,,,,FXXXXXX,,
GROUP,BR211,CBL,,FSU,CBL,BR211,CBL,,,,,FSULPA1,,
GROUP,BR21T,CBL,,FSU,CBL,BR21T,CBL,,,O,,FDDBDHN,,
GROUP,BR21U,CBL,,FSU,CBL,BR21U,CBL,,,,,FDDBDHN,,
GROUP,BR21V,CBL,,FSU,CBL,BR21V,CBL,,,,,FDDBDHN,,
GROUP,BR21W,CBL,,FSU,CBL,BR21W,CBL,,,,,FBTPFMT,,
GROUP,BR21X,CBL,,FSU,CBL,BR21X,CBL,,,,,FDDBDHN,,
GROUP,BR21Y,CBL,,FSU,CBL,BR21Y,CBL,,,,,FDDBDHN,,
GROUP,BR221,CBL,,FSU,CBL,BR221,CBL,,,,,FXXXXXX,,
GROUP,BR222,CBL,,FSU,CBL,BR222,CBL,,,,,FXXXXXX,,
GROUP,BR226,CBL,,FSU,CBL,BR226,CBL,,,,,FDEBREP,,
GROUP,BR227,CBL,,FSU,CBL,BR227,CBL,,,,,FDEBREP,,
GROUP,BR22C,CBL,,FSU,CBL,BR22C,CBL,,,,,FBTPFMT,,
GROUP,BR22D,CBL,,FSU,CBL,BR22D,CBL,,,,,FDDBDHN,,
GROUP,BR22E,CBL,,FSU,CBL,BR22E,CBL,,,,,FDDBEXT,,
GROUP,BR22F,CBL,,FSU,CBL,BR22F,CBL,,,,,FDGIRPT,,
GROUP,BR22H,CBL,,FSU,CBL,BR22H,CBL,,,,,FSULPAY,,
GROUP,BR22V,CBL,,FSU,CBL,BR22V,CBL,,,,,FPSDCHQ,,
GROUP,BR232,CBL,,FSU,CBL,BR232,CBL,,,,,FDEBREP,,
GROUP,BR233,CBL,,FSU,CBL,BR233,CBL,,,,,FDEBREP,,
GROUP,BR234,CBL,,FSU,CBL,BR234,CBL,,,,,FDEBREP,,
GROUP,BR235,CBL,,FSU,CBL,BR235,CBL,,,,,FGELUPD,,
GROUP,BR236,CBL,,FSU,CBL,BR236,CBL,,,,,FGELUPD,,
GROUP,BR237,CBL,,FSU,CBL,BR237,CBL,,,,,FSDSMNT,,
GROUP,BR239,CBL,,FSU,CBL,BR239,CBL,,,,,FSDSREP,,
GROUP,BR23F,CBL,,FSU,CBL,BR23F,CBL,,,,,FCLTGEN,,
GROUP,BR23G,CBL,,FSU,CBL,BR23G,CBL,,,,,FCLTGEN,,
GROUP,BR23M,CBL,,FSU,CBL,BR23M,CBL,,,,,FSUBGEN,,
GROUP,BR23N,CBL,,FSU,CBL,BR23N,CBL,,,,,FDEBPRO,,
GROUP,BR23Z,CBL,,FSU,CBL,BR23Z,CBL,,,,,FFINRCT,,
GROUP,BR240,CBL,,FSU,CBL,BR240,CBL,,,,,FSDSREP,,
GROUP,BR244,CBL,,FSU,CBL,BR244,CBL,,,,,FDEBREP,,
GROUP,BR245,CBL,,FSU,CBL,BR245,CBL,,,,,FSUNACC,,
GROUP,BR246,CBL,,FSU,CBL,BR246,CBL,,,,,FSUNACC,,
GROUP,BR247,CBL,,FSU,CBL,BR247,CBL,,,,,FXXXXXX,,
GROUP,BR24B,CBL,,FSU,CBL,BR24B,CBL,,,,,FFINRCT,,
GROUP,BR24H,CBL,,FSU,CBL,BR24H,CBL,,,,,FCLTGEN,,
GROUP,BR24I,CBL,,FSU,CBL,BR24I,CBL,,,,,FCLTGEN,,
GROUP,BR24Q,CBL,,FSU,CBL,BR24Q,CBL,,,,,FSECALM,,
GROUP,BR254,CBL,,FSU,CBL,BR254,CBL,,,,,FDEBPRO,,
GROUP,BR25H,CBL,,FSU,CBL,BR25H,CBL,,,,,FXXXXXX,,
GROUP,BR25O,CBL,,FSU,CBL,BR25O,CBL,,,,,FXXXXXX,,
GROUP,BR25P,CBL,,FSU,CBL,BR25P,CBL,,,,,FXXXXXX,,
GROUP,BR26A,CBL,,FSU,CBL,BR26A,CBL,,,,,FXXXXXX,,
GROUP,BR26B,CBL,,FSU,CBL,BR26B,CBL,,,,,FXXXXXX,,
GROUP,BR281,CBL,,FSU,CBL,BR281,CBL,,,,,FSECADM,,
GROUP,BR291,CBL,,FSU,CBL,BR291,CBL,,,,,FNTPMNT,,
GROUP,BR293,CBL,,FSU,CBL,BR293,CBL,,,,,FPAYREQ,,
GROUP,BR294,CBL,,FSU,CBL,BR294,CBL,,,,,FPAYREQ,,
GROUP,BR297,CBL,,FSU,CBL,BR297,CBL,,,,,FDEBPRO,,
GROUP,BR298,CBL,,FSU,CBL,BR298,CBL,,,,,FDEBPRO,,
